snapshot_index,snapshot_number,snapshot_file,time_gyr,center_mode,velocity_mode,member_mode,x_sat_kpc,y_sat_kpc,z_sat_kpc,vx_sat_kms,vy_sat_kms,vz_sat_kms,R_host_kpc,V_3d_kms,V_rad_kms,V_tan_kms,L_kpc_kms,r_tidal_kpc,rhalf_star_all_kpc,r90_star_all_kpc,rhalf_star_member_kpc,r90_star_member_kpc,Nstar_tracked,Nstar_inner_ids_found,Nstar_member,Nstar_inside_rt,Nstar_stripped_candidate,Nstar_stripped_definitive,fstar_member,fstar_stripped_candidate,fstar_stripped_definitive,Mstar_tracked_msun,Mstar_inside_rt_msun,Mstar_member_msun,Mstar_not_definitively_stripped_msun,Mgas_tracked_msun,Mdm_tracked_msun,median_rstar_over_rt,p90_rstar_over_rt,median_vrel_over_vesc,N_center_source,N_center_final,N_velocity_source,offset_all_stars_com_from_center_kpc,offset_inner_ids_com_from_center_kpc,x_all_stars_com_kpc,y_all_stars_com_kpc,z_all_stars_com_kpc
10,10,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_010.hdf5,1.9574941924316405,stars_com_all,inner_ids,tidal_kinematic,-70.23996530495246,-153.28044378292202,1.0033721472860346,0.3827436906850471,-55.950384159583265,-0.8302671861582355,168.61065781259614,55.95785310336804,50.698946639442376,23.683288065407858,3993.2547798736305,28.688777750039904,3.374115269597849,12.684157929157383,3.4018377029619242,7.281885421023104,7584,3792,5736,6982,552,529,0.7563291139240507,0.07278481012658228,0.06975210970464135,497386913.63018006,457905515.6864342,376188203.66333234,462693127.06499475,1951988897.744741,33759174542.465187,0.11761234560827263,0.44098017549623236,0.8090622223786084,7584,7584,3792,0.0,3.146975710583503,-70.23996530495246,-153.28044378292202,1.0033721472860346
11,11,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_011.hdf5,2.148469235595703,stars_com_all,inner_ids,tidal_kinematic,-69.60031010750664,-161.75513567513053,1.018310205714192,7.598322858430138,-38.509452519532594,-0.5136140124592148,176.09646231544812,39.25527025723898,32.3671071893964,22.21140732054129,3911.3502521947694,29.641327465138172,3.664490396307468,13.068416962790497,3.698622437638006,7.484989094689078,7584,3792,5590,6990,564,552,0.73707805907173,0.07436708860759493,0.07278481012658228,497386913.63018006,458430185.42655045,366612980.9062113,461184701.5621606,1795913693.7497532,33759174542.465187,0.12363910185787723,0.4407609315556587,0.8360709020255334,7584,7584,3792,0.0,3.4463040390410695,-69.60031010750664,-161.75513567513053,1.018310205714192
12,12,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_012.hdf5,2.3489930309179687,stars_com_all,inner_ids,tidal_kinematic,-67.58171447570042,-167.3268646843556,1.0869844312538448,13.487076551187766,-21.638754945447822,-1.4185992973065298,180.462598096463,25.537215460050845,15.004346037968867,20.66443740889037,3729.1580630100993,30.172313500260096,3.5045949182890928,12.365918838256295,3.552468992298926,7.288276305780549,7584,3792,5475,6992,571,564,0.7219145569620253,0.07529008438818566,0.07436708860759493,497386913.63018006,458561352.86157954,359070853.3920406,460397696.9519863,1638684708.1957965,33759174542.465187,0.11615501171998235,0.4096198420643823,0.8506503730308888,7584,7584,3792,0.0,3.31599127149482,-67.58171447570042,-167.3268646843556,1.0869844312538448
13,13,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_013.hdf5,2.539968074082031,stars_com_all,inner_ids,tidal_kinematic,-64.36298020916757,-169.5117445667768,1.3064314061417246,19.79874464684611,-0.379139347848255,1.4677811869965862,181.32438206291187,19.85669705285865,-6.662755821356932,18.70550995599905,3391.7650339431743,30.220262688686645,2.977736476346281,12.085696802860816,3.0281458549868567,7.083745285582569,7584,3792,5589,6994,572,571,0.7369462025316456,0.07542194092827004,0.07529008438818566,497386913.63018006,458692520.29660857,366547397.1886968,459938610.9293846,1504950914.6410854,33759174542.465187,0.09853629267565686,0.3994174566028044,0.845087632504393,7584,7584,3792,0.0,2.7152240468077644,-64.36298020916757,-169.5117445667768,1.3064314061417246
14,14,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_014.hdf5,2.7404918694042966,stars_com_all,inner_ids,tidal_kinematic,-59.655249714173486,-168.65318934537953,1.5445266731067309,28.836903959659082,17.63035333258215,0.395596995413844,178.8995043522278,33.80166986397377,-26.233035314462352,21.31620847578771,3813.4591309871776,29.827914687414758,2.2446450505196363,11.78960359420904,2.3270425328941955,6.4087196888529965,7584,3792,5641,6993,578,572,0.7438027426160337,0.07621308016877637,0.07542194092827004,497386913.63018006,458626936.57909405,369957750.49945223,459873027.2118701,1378139811.395158,33759174542.465187,0.07525664057274876,0.3952002658505317,0.8342069573270052,7584,7584,3792,0.0,1.8692647229673276,-59.655249714173486,-168.65318934537953,1.5445266731067309
15,15,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_015.hdf5,2.9314669125683595,stars_com_all,inner_ids,tidal_kinematic,-53.91192339717532,-164.62350951583838,1.661788763336376,35.026014734042896,38.089128833921315,1.6469413685987229,173.23439875379307,51.7717670100997,-47.0804244209166,21.534843758300347,3730.575710726036,28.978103050200634,1.49119832418108,11.561355771654881,1.6042383467811705,6.07391315391022,7584,3792,5804,6991,579,578,0.765295358649789,0.07634493670886076,0.07621308016877637,497386913.63018006,458495769.14406496,380647896.4543203,459479524.9067829,1268110988.148692,33759174542.465187,0.051472184307497185,0.39797733962854986,0.8035605671184181,7584,7584,3792,0.0,0.6708114796351076,-53.91192339717532,-164.62350951583838,1.661788763336376
16,16,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_016.hdf5,3.131990707890625,stars_com_all,inner_ids,tidal_kinematic,-46.70267338059719,-156.47117401833174,1.6700950775655088,44.81429222125202,57.95225157375668,-1.5763827617219237,163.30081817657222,73.27529755907653,-68.36118108216223,26.382155966164543,4308.22765453661,27.543678406944064,1.8242148586245304,11.82105601816237,1.91882767108755,6.141171683950754,7584,3792,5623,6983,580,579,0.7414293248945147,0.07647679324894514,0.07634493670886076,497386913.63018006,457971099.4039488,368777243.5841907,459413941.1892684,1166053747.9019694,33759174542.465187,0.06623098321113063,0.4289297856640371,0.8278973113651138,7584,7584,3792,0.0,1.1919462062758936,-46.70267338059719,-156.47117401833174,1.6700950775655088
17,17,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_017.hdf5,3.3229657510546873,stars_com_all,inner_ids,tidal_kinematic,-38.52576557054864,-144.5234475878227,1.5965394046839598,50.426880020166905,82.58421807991199,-0.26795651293656886,149.57877674836664,96.7630875134294,-92.78400436342523,27.463132367220716,4107.90174516735,25.585091579410427,3.374027951562721,12.445484029355551,3.4343273308932565,7.213725707377122,7584,3792,5481,6982,585,580,0.7227056962025317,0.07713607594936708,0.07647679324894514,497386913.63018006,457905515.6864342,359464355.69712776,459348357.47175384,1076478328.4048462,33759174542.465187,0.1318774911081848,0.48640504483222236,0.8679462883284184,7584,7584,3792,0.0,3.00014236627374,-38.52576557054864,-144.5234475878227,1.5965394046839598
18,18,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_018.hdf5,3.523489546376953,stars_com_all,inner_ids,tidal_kinematic,-28.759904822483996,-126.68073224446016,1.4659012800196685,56.05536278492063,113.97457849624917,-0.46981202317686893,129.91262030285475,127.0142864550435,-123.55395973285673,29.44567876642457,3825.3652851423585,22.69922584707128,5.585725570386435,13.620319810823691,5.647544947391529,8.962189233247202,7584,3792,4803,6966,591,585,0.6333069620253164,0.07792721518987342,0.07713607594936708,497386913.63018006,456856176.2062018,314998595.22227776,459020438.8841812,988895804.657659,33759174542.465187,0.24608418757362027,0.5994103215845374,1.0034181711608685,7584,7584,3792,0.0,5.326074854456497,-28.759904822483996,-126.68073224446016,1.4659012800196685
19,19,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_019.hdf5,3.7144645895410155,stars_com_all,inner_ids,tidal_kinematic,-18.00713273515636,-103.05477535985156,1.2648367170739188,67.72411030753163,154.49085669628147,-2.3070224217023245,104.62381834807917,168.69885083233947,-163.85805692251552,40.122804659315506,4197.801026291683,18.822045078758805,8.2446806433118,15.638877916142143,8.272660172635216,11.482043371547753,7584,3792,4206,6911,604,591,0.5545886075949367,0.07964135021097046,0.07792721518987342,497386913.63018006,453249071.74290276,275845115.8661046,458626936.57909405,919773789.1008728,33759174542.465187,0.43803864503915946,0.830299197249779,1.1323958030634047,7584,7584,3792,0.0,8.010374144933012,-18.00713273515636,-103.05477535985156,1.2648367170739188
20,20,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_020.hdf5,3.914988384863281,stars_com_all,inner_ids,tidal_kinematic,-5.458898542051726,-67.37251073471383,0.9358166042277641,71.9509286472205,233.3348846961169,-0.8836144493369147,67.59978201672172,244.17797878564448,-238.37290984978836,52.92675290991615,3577.8369595632153,0.05,12.0074980637688,18.600251057933857,,,7584,3792,0,0,7584,604,0.0,1.0,0.07964135021097046,497386913.63018006,0.0,0.0,457774348.2514052,856001125.1029209,33759174542.465187,240.1508245726376,371.94477391167345,1.2923645237016028,7584,7584,3792,0.0,11.770915491848344,-5.458898542051726,-67.37251073471383,0.9358166042277641
21,21,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_021.hdf5,4.105963428027343,stars_com_all,inner_ids,tidal_kinematic,2.5493804087144856,-9.264839131845761,-0.1759331278838085,-75.02786184987164,405.9626177931633,-12.651501396612472,9.610803144004393,413.03133971507526,-411.0194570737433,40.71723828595453,391.3253617338265,0.05,17.610216971907313,21.773309363876415,,,7584,3792,0,0,7584,7584,0.0,1.0,1.0,497386913.63018006,0.0,0.0,0.0,799570708.6047332,33759174542.465187,352.2050133129263,435.458318614846,1.485364311288651,7584,7584,3792,0.0,17.374742853800466,2.5493804087144856,-9.264839131845761,-0.1759331278838085
22,22,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_022.hdf5,4.306487223349609,stars_com_all,inner_ids,tidal_kinematic,-15.906074719000026,41.79261533439035,-2.441019396218485,-90.69715903732384,193.51801708101746,-10.439363368680413,44.78375246836118,213.97237648807362,213.3752086051232,15.974925748625033,715.4171204268819,0.05,21.880481418600905,33.22870781276574,,,7584,3792,0,0,7584,7584,0.0,1.0,1.0,497386913.63018006,0.0,0.0,0.0,749223868.6063502,33759174542.465187,437.6113018844934,664.3791386823767,1.6580386661833297,7584,7584,3792,0.0,21.582979610071835,-15.906074719000026,41.79261533439035,-2.441019396218485
23,23,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_023.hdf5,4.497462266513672,stars_com_all,inner_ids,tidal_kinematic,-31.19647109587985,69.4422226724654,-3.891000513636499,-76.35514034598349,126.03256882651702,-4.564403177245876,76.22717352444242,147.42845600029202,146.29629063696575,18.235815981043597,1390.0647091468152,0.05,24.61615277814399,47.36792734226929,,,7584,3792,0,0,7584,7584,0.0,1.0,1.0,497386913.63018006,0.0,0.0,0.0,706638833.1077178,33759174542.465187,492.32453134187745,947.098736488694,1.9202618070425437,7584,7584,3792,0.0,24.282161061670386,-31.19647109587985,69.4422226724654,-3.891000513636499
24,24,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_024.hdf5,4.6979860618359375,stars_com_all,inner_ids,tidal_kinematic,-44.1032857985739,88.40526082299846,-5.001208369167663,-62.12203382752445,84.67545310529313,-5.908213199502358,98.92220197996458,105.18548582701685,103.668229471279,17.80125352203607,1760.939196403409,0.05,26.878882344392995,66.78133287468083,,,7584,3792,0,0,7584,7584,0.0,1.0,1.0,497386913.63018006,0.0,0.0,0.0,666885807.3589945,33759174542.465187,537.5785392919706,1334.6936110428367,2.1428181552932024,7584,7584,3792,0.0,26.49095372663472,-44.1032857985739,88.40526082299846,-5.001208369167663
25,25,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_025.hdf5,4.888961105,stars_com_all,inner_ids,tidal_kinematic,-54.08443128818202,99.93544270138004,-5.75337470363452,-51.1967410237177,52.619967786934964,-2.675920178581763,113.7775010103813,73.46514717980108,70.69009160718298,20.000969944428018,2275.6603780607556,0.05,28.59312504456126,90.90964992063367,,,7584,3792,0,0,7584,7584,0.0,1.0,1.0,497386913.63018006,0.0,0.0,0.0,631433240.860133,33759174542.465187,571.8660309452061,1817.7800793535098,2.2965778254377236,7584,7584,3792,0.0,28.140991622800556,-54.08443128818202,99.93544270138004,-5.75337470363452
