snapshot_index,snapshot_number,snapshot_file,time_gyr,x_sat_kpc,y_sat_kpc,z_sat_kpc,vx_sat_kms,vy_sat_kms,vz_sat_kms,R_host_kpc,V_3d_kms,V_rad_kms,V_tan_kms,r_tidal_kpc,rhalf_star_kpc,r90_star_kpc,Mstar_tracked_msun,Mstar_inside_rt_msun,Mstar_inside_rhalf_msun,Nstar_tracked,Nstar_inside_rt,Nstar_inside_rhalf,Mgas_tracked_msun,Mgas_inside_rt_msun,Mgas_inside_rhalf_msun,Ngas_tracked,Ngas_inside_rt,Ngas_inside_rhalf,Mdm_tracked_msun,Mdm_inside_rt_msun,Mdm_inside_rhalf_msun,Ndm_tracked,Ndm_inside_rt,Ndm_inside_rhalf,rho_cgm_msun_kpc3,rho_cgm_aperture_msun_kpc3,rho_cgm_density_field_msun_kpc3,N_cgm_for_ram,ram_pressure_radius_kpc,V_rel_cgm_kms,P_ram_msun_kpc3_kms2,P_ram_dyne_cm2,log10_P_ram_dyne_cm2,Mstar_inside_1kpc_msun,Nstar_inside_1kpc,Mstar_inside_3kpc_msun,Nstar_inside_3kpc,Mgas_inside_1kpc_msun,Ngas_inside_1kpc,Mgas_inside_3kpc_msun,Ngas_inside_3kpc,Mdm_inside_1kpc_msun,Ndm_inside_1kpc,Mdm_inside_3kpc_msun,Ndm_inside_3kpc,SFR_tracked_msun_per_yr,SFR_inside_rt_msun_per_yr,SFR_inside_rhalf_msun_per_yr,Mgas_SF_tracked_msun,Mgas_SF_inside_rt_msun,Mgas_SF_inside_rhalf_msun,Ngas_SF_tracked,Ngas_SF_inside_rt,Ngas_SF_inside_rhalf,SFR_inside_1kpc_msun_per_yr,Mgas_SF_inside_1kpc_msun,Ngas_SF_inside_1kpc,SFR_inside_3kpc_msun_per_yr,Mgas_SF_inside_3kpc_msun,Ngas_SF_inside_3kpc,Mstar_young_tracked_msun,Mstar_young_inside_rt_msun,Mstar_young_inside_rhalf_msun,Nstar_young_tracked,Nstar_young_inside_rt,Nstar_young_inside_rhalf,Mstar_young_inside_1kpc_msun,Nstar_young_inside_1kpc,Mstar_young_inside_3kpc_msun,Nstar_young_inside_3kpc,Msat_tracked_msun,Msat_inside_rt_msun,Msat_inside_rhalf_msun,Msat_inside_1kpc_msun,Msat_inside_3kpc_msun,gas_to_star_inside_rt,dm_to_star_inside_rt,orbital_event,t_minus_first_peri_gyr,t_minus_deepest_peri_gyr,t_minus_tperi_gyr,tperi_first_gyr,tperi_deepest_gyr
10,10,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_010.hdf5,1.9574941924316405,-74.38209554654965,-101.24887514962342,0.05090065389794601,50.33912463509826,-147.26131565273823,0.6515817932494029,125.6345233120126,155.62887622686432,88.87482402241544,127.75606745130088,29.531808301794417,3.2273891156073375,6.394024447684525,3385931967.7594614,3353885508.258827,1676993262.7084928,35123,34780,18068,1851504996.6299558,1660082158.9327097,414627205.23668396,17652,15827,3953,33759174542.465187,23425230478.278534,3940902776.5577774,70681,49045,8251,7321121.921105366,16126.058765283831,7321121.921105366,644,10.0,9.645605623254015,681140402.352058,4.610033157651719e-13,-12.336295950937165,518800902.1640028,6076,1572034629.6620848,17016,65975338.24788116,629,369524827.7381325,3523,703544999.3782095,1473,3572174508.0445547,7479,0.8690313064362272,0.8412962520269502,0.35132095978042344,1230350902.0784986,1186612084.8299034,406865400.73693323,11730,11313,3879,0.08098022500053048,65975338.24788116,629,0.32138387098530075,363965697.488311,3470,98805673.4968268,90519422.7470929,41326364.498672776,942,863,394,11432928.249632828,109,38179686.998773836,364,38996611506.85461,28439198145.47007,6032523244.5029545,1288321239.7900934,5513733965.444772,0.4949728173024436,6.984505112233173,,0.6292535218091568,0.6292535218091568,0.6292535218091568,1.3282406706224836,1.3282406706224836
11,11,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_011.hdf5,2.148469235595703,-62.31015007919478,-128.34025034246693,0.3381541940850134,73.6493748235102,-123.98336540990684,1.4884182393209595,142.6670564955969,144.2162289727322,79.36980091642151,120.41077776346742,32.617148944013834,3.160600419213394,6.318317652791725,3555013438.563037,3510380269.062807,1755254341.2148225,36735,36272,18822,1697003131.5759115,1517432779.128285,355050111.23859733,16179,14467,3385,33759174542.465187,23427140987.44182,3931827858.032193,70681,49049,8232,6554737.882618233,14723.792785693931,6554737.882618233,588,10.0,5.756352453157729,217195130.4033826,1.4700005305551636e-13,-12.83268250850547,557401263.6134285,6459,1677725476.2382655,18048,60730875.74804959,579,326834902.9895035,3116,715008054.3578951,1497,3672476239.116804,7689,0.727594770698488,0.6999682922505599,0.29798936672887066,1046165379.4664016,1005887907.4676952,348861645.48879606,9974,9590,3326,0.07351145191205433,60730875.74804959,579,0.27974299860943574,322114886.739655,3071,86848298.80621693,78876715.80647293,36921015.998814255,828,752,352,9964478.74967999,95,35137898.74887153,335,39011191112.60413,28454954035.63291,6042132310.485613,1333140193.7193732,5677036618.344573,0.432270199471411,6.673676123896498,,0.8202285649732193,0.8202285649732193,0.8202285649732193,1.3282406706224836,1.3282406706224836
12,12,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_012.hdf5,2.3489930309179687,-46.91372941292496,-150.6762101088124,0.49614273628205696,78.58775315253386,-96.93813866415185,0.573143671520879,157.8114839224284,124.79329375772615,69.19465460945943,103.85309788532909,35.32687137543594,3.154433392551772,6.174298291882471,3700599717.5583615,3640233160.5586367,1820206841.4666429,38123,37510,19439,1567779575.5800614,1399012815.8820882,317289981.23981,14947,13338,3025,33759174542.465187,23424752850.987717,3928962094.2872715,70681,49044,8226,6213448.102513054,13797.295620607749,6213448.102513054,551,10.0,5.751226991520919,205519811.4973156,1.3909806881008505e-13,-12.85667889956184,579166788.6933281,6680,1737800291.130043,18614,57374419.74815738,547,292116561.24061847,2785,734590773.2815249,1538,3657192165.8105564,7657,0.6563192978865118,0.626000038060738,0.2575735235695902,954701953.4693391,910858246.9707471,308374394.99009633,9102,8684,2940,0.06813955446705222,57374419.74815738,547,0.24232754173863214,285928095.49081725,2726,72478471.7476723,63982442.49794516,28739654.499077007,691,610,274,8286250.749733881,79,27166315.749127533,259,39027553835.60361,28463998827.428444,6066458916.993725,1371131981.7230105,5687109018.181218,0.38431956255994143,6.434959470396373,,1.020752360295485,1.020752360295485,1.020752360295485,1.3282406706224836,1.3282406706224836
13,13,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_013.hdf5,2.539968074082031,-30.974068462453314,-167.7873781472598,0.6957375170991691,84.32596051111565,-77.29644732484282,0.8064579527649913,170.6238003132652,114.39518678508294,60.70671985230734,96.9585113559789,37.59541408659709,3.1728641265687267,6.1879424938865855,3828984159.554238,3753225160.990041,1876716316.0100608,39347,38588,19983,1453764960.8337233,1293284451.8854835,279739629.7410159,13860,12330,2667,33759174542.465187,23422364714.533615,3900304456.8380575,70681,49039,8166,5518085.773409939,12795.677063757821,5518085.773409939,511,10.0,7.670960480690046,324704223.4734312,2.1976338967312896e-13,-12.658044654893546,594466250.7135944,6809,1787203351.559583,19088,51290843.24835276,489,256139548.4917739,2442,749397219.2969522,1569,3633310801.2695446,7607,0.5380259995654342,0.5122736799094127,0.21915765523954178,798521860.2243549,759922616.2255945,270194707.9913225,7613,7245,2576,0.05909549626085209,51290843.24835276,489,0.20505567278087256,248587522.49201643,2370,62513992.99799232,55801080.99820791,26641869.499144375,596,532,254,7866693.7497473555,75,25383198.499184802,242,39041923662.85315,28468874327.40914,6056760402.589134,1395154313.2588995,5676653701.320902,0.34457950067251913,6.240596742763808,,1.2117274034595475,1.2117274034595475,1.2117274034595475,1.3282406706224836,1.3282406706224836
14,14,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_014.hdf5,2.7404918694042966,-13.189176420228435,-181.0829019739597,0.7686409927687436,85.14849343805372,-55.03766235599597,0.6154229154663107,181.56421060035584,101.38929409828127,48.70901663633781,88.9225542596969,39.506169850499504,3.2087418301986417,6.214718173330717,3943837888.30055,3854653065.736784,1927431050.598898,40442,39555,20477,1350239271.087048,1196891231.1385794,245545734.24211413,12873,11411,2341,33759174542.465187,23393229449.79358,3985799741.89488,70681,48978,8345,5203348.675196401,12144.625001805369,5203348.675196401,485,10.0,6.706837499766518,234055309.09113127,1.584112074263417e-13,-12.800214095781667,597099498.0907563,6806,1808207479.7439418,19289,42375256.99863909,404,219952757.24293604,2097,744143319.0979297,1558,3645729110.8308706,7633,0.4833705273158557,0.4584443578569335,0.18272086652359576,740937661.7852103,702233528.5364535,237993708.24235666,7064,6695,2269,0.045598192744364496,42375256.99863909,404,0.16776321790894144,214498516.24311122,2045,57479308.998154014,51290843.24835276,24858752.249201648,548,489,237,7866693.7497473555,75,23495191.999245435,224,39053251701.85278,28444773746.66894,6158776526.735891,1383618074.187325,5673889347.817749,0.3105055657998118,6.0688287767662334,,1.412251198781813,1.412251198781813,1.412251198781813,1.3282406706224836,1.3282406706224836
15,15,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_015.hdf5,2.9314669125683595,3.7782986124992273,-190.41584970805312,0.9334606111295055,89.15146815332427,-37.292495344839,0.10766262549230401,190.45561873874348,96.63708436298644,39.053841547570016,88.39413744449489,41.05754620026206,3.2112812060601716,6.327713823828965,4047783135.047211,3944543152.9838967,1972337123.734178,41433,40412,20910,1259510069.839962,1111930938.6413078,212505620.4931752,12008,10601,2026,33759174542.465187,23384632158.558815,4019711279.5431166,70681,48960,8416,4892565.019798821,11117.965981034195,4892565.019798821,444,10.0,5.435629061893674,144556035.76701802,9.783711489194523e-14,-13.009496362645752,615902739.7552563,7010,1851946296.6105494,19706,36081901.998841204,344,190898434.9938692,1820,752262983.0418737,1575,3672476239.116804,7689,0.4113929357918096,0.3822988697938854,0.1503973955368565,642446656.2293674,598602949.7307755,202541141.74349523,6125,5707,1931,0.03712060792167904,36081901.998841204,344,0.1391333953688445,184500190.74407464,1759,55486413.248218015,48249054.99845045,20348514.499346495,529,460,194,5873797.999811359,56,18984954.24939029,181,39066467747.352356,28441106250.18402,6204554023.77047,1404247624.7959712,5715320970.721223,0.28189093020827377,5.928349938539583,,1.6032262419458758,1.6032262419458758,1.6032262419458758,1.3282406706224836,1.3282406706224836
16,16,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_016.hdf5,3.131990707890625,21.635915593506915,-195.79301197079556,1.1270534965191428,84.22759324047374,-19.026399428341747,0.5310324434881512,196.98803676809783,86.35145241248428,28.165038557815105,81.62906306446452,42.19363493683325,3.218298660282883,6.179518526365762,4137673222.294325,4016667651.449097,2008430936.0117915,42290,41100,21238,1184199588.3423805,1041025805.643585,188485982.24394664,11290,9925,1797,33759174542.465187,23382721649.395535,4007770597.2726107,70681,48956,8391,4525085.310461056,10742.35902221547,4525085.310461056,429,10.0,9.658199729409903,422103677.43954384,2.8568441135536224e-13,-12.544113456666787,639948656.3805113,7240,1875532233.443664,19917,33669449.24891868,321,166983685.9946372,1592,736978909.7356261,1543,3654326402.065635,7651,0.36968384842111846,0.3419035244041879,0.1294748894579243,583184229.9812706,542382311.732581,178626392.7442633,5560,5171,1703,0.03436106839944841,33669449.24891868,321,0.11793675239823642,159746327.74486962,1523,44158374.24858183,35977012.74884458,13950270.249551978,421,343,133,3985791.4998719934,38,13111156.24957893,125,39081047353.10189,28440415106.488216,6204687515.528349,1410597015.365056,5696842321.503937,0.2591764855795358,5.821423049766073,,1.8037500372681412,1.8037500372681412,1.8037500372681412,1.3282406706224836,1.3282406706224836
17,17,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_017.hdf5,3.3229657510546873,38.162536526948706,-198.07547076540902,1.185673777081717,85.8510787209133,-1.3932522675987327,-1.299079033216832,201.72178150961972,85.87221014833709,17.60208399830648,84.04881388024896,43.01592232636143,3.2357651216969803,6.198022061995717,4212983703.791906,4079640506.9795585,2039872997.25668,43008,41700,21558,1119587810.3444555,980085151.3955421,174325933.4944014,10674,9344,1662,33759174542.465187,23384154531.267998,4010636361.0175323,70681,48959,8397,4346868.56816471,10141.387888105515,4346868.56816471,405,10.0,2.805694543856148,34218209.76263573,2.31592607128447e-14,-13.63527530821993,632528021.3059158,7173,1905217232.1335092,20218,29264100.74906016,279,153977418.9950549,1468,724082972.8834796,1516,3661013184.1371183,7665,0.3145973081846023,0.290883841982577,0.11402767081744969,504307513.98380375,467806054.98497605,161319666.4948191,4808,4460,1538,0.02888940541743068,29264100.74906016,279,0.10410474168747896,144747164.99535134,1380,39438357.99873341,32200999.748965845,12272042.24960588,376,307,117,3041788.249902311,29,11118260.49964293,106,39091746056.60155,28443880189.643097,6224835291.768614,1385875094.9384556,5720207835.265682,0.24023811650040883,5.7319154693316134,,1.9947250804322036,1.9947250804322036,1.9947250804322036,1.3282406706224836,1.3282406706224836
18,18,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_018.hdf5,3.523489546376953,54.723500564141524,-196.82897442847593,1.301011812549628,79.57999570913084,11.354107826335646,1.6106352952119682,204.2987991161368,80.40202502208214,10.387598976602023,79.72818457203714,43.45629724826009,3.224900975152898,6.196696369718388,4283574169.039639,4139466685.010121,2069766656.804859,43681,42270,21846,1058332488.3464229,923025399.3973746,153767640.49506164,10090,8800,1466,33759174542.465187,23370780967.12503,4052667562.609713,70681,48931,8485,4024344.772198628,9665.6190736018,4024344.772198628,386,10.0,6.625303335802975,176647182.2816221,1.1955675580423375e-13,-12.922425878137902,643356998.2800691,7265,1924739659.7893386,20403,27061426.499130905,258,133838682.99570167,1276,756084001.3684356,1583,3693014212.6220746,7732,0.2737728094289196,0.25200418372332933,0.09686253079416929,445149976.9857037,411900084.7367715,140132037.99549955,4244,3927,1336,0.025820595619734377,27061426.499130905,258,0.0877213105923147,124818207.49599138,1190,32830335.24894563,27480983.499117427,10803592.749653041,313,262,103,2517341.9999191537,24,10174257.249673247,97,39101081199.85125,28433273051.532524,6276201859.909634,1426502426.1476357,5751592555.407115,0.2229817195388584,5.645843473449259,,2.1952488757544693,2.1952488757544693,2.1952488757544693,1.3282406706224836,1.3282406706224836
19,19,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_019.hdf5,3.7144645895410155,70.02538144346693,-192.88928097009986,1.227623850959354,75.66785640257476,29.923156089372775,-0.13830065214461426,205.21046713017495,81.36976643680393,-2.3066822206213495,81.33706478053588,43.60586051961766,3.2444424925203843,6.167846312443765,4339165471.537853,4185788427.976149,2092920455.8888159,44211,42712,22060,1010607879.5979556,879076803.6487861,142124933.74543557,9635,8381,1355,33759174542.465187,23351675875.492218,4014457379.3440943,70681,48891,8405,3735725.3814988052,9214.89072301933,3735725.3814988052,368,10.0,4.313072827016867,69494194.56349668,4.703443520539118e-14,-13.327584066663066,634531933.1830978,7164,1942478523.4059525,20565,22341410.249282494,213,123769314.99602506,1180,739844673.4805475,1549,3664356575.17286,7672,0.24226731568705873,0.2213355483581836,0.08430326599045657,397635146.7372297,366587928.7382268,125552432.2459678,3791,3495,1197,0.0204649758306914,22341410.249282494,213,0.07582842229385278,111182604.9964293,1060,28739654.499077007,24753862.999205016,9754700.249686725,274,236,93,2412452.7499225223,23,8496029.249727145,81,39108947893.601,28416541107.117153,6249502768.978346,1396718016.9129279,5730604413.574838,0.21001462897010884,5.578799855104688,apocentre,2.3862239189185317,2.3862239189185317,2.3862239189185317,1.3282406706224836,1.3282406706224836
20,20,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_020.hdf5,3.914988384863281,84.52596793062092,-185.53933869675785,1.3475443402818414,67.49946809816028,41.6774758862101,0.6760234813245797,203.89041501352537,79.3325103442938,-9.938880486009333,78.70747011696098,43.35405250037486,3.2491783317548153,6.164550696446845,4392973656.786125,4230090997.00721,2115143502.5603862,44724,43134,22267,964981055.8494208,837645549.9001168,128174663.49588358,9200,7986,1222,33759174542.465187,23302480264.537735,4059831971.972017,70681,48788,8500,3513354.6055416013,8664.000516751872,3513354.6055416013,346,10.0,9.991397182926239,350731225.63239497,2.373787509896464e-13,-12.624558159606229,644889467.0666051,7259,1953701449.6654592,20669,21502296.249309443,205,110238601.7464596,1051,725993482.0467606,1520,3645251483.5400505,7632,0.21393719865591265,0.19481883863772964,0.07231947390027926,353896329.4886344,326415345.989517,108979930.74650003,3374,3112,1039,0.019328182956087403,21502296.249309443,205,0.06503799819256528,96498109.99690089,920,27585872.74911406,22131631.74928923,8181361.49973725,263,211,78,1992895.7499359967,19,7447136.74976083,71,39117129255.10073,28370216811.44506,6303150138.028286,1392385245.3626752,5709191534.951969,0.19802069281553308,5.50874207694923,,2.586747714240797,2.586747714240797,2.586747714240797,1.3282406706224836,1.3282406706224836
21,21,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_021.hdf5,4.105963428027343,97.49739016752915,-175.80165219205853,1.3243263555482048,60.91081850736567,59.00613803773102,-0.6052042218181308,201.0316289622927,84.80694788468168,-22.063852488620125,81.88653627352622,42.84226028207619,3.2650652000584652,6.254034370207715,4440698265.343599,4267890432.5384793,2133972128.6403804,45179,43494,22460,925332919.3506943,802297872.651252,119783523.49615306,8822,7649,1142,33759174542.465187,23266180590.4354,4104728937.3091187,70681,48712,8594,3438460.305183182,8213.272166169403,3438460.305183182,328,10.0,5.665381714097099,110362712.99288365,7.469469796663526e-14,-13.126710224497254,653871754.2935047,7360,1966564192.352962,20801,18880064.999393657,180,102267018.74671562,975,742232809.9346488,1554,3674386748.280085,7693,0.17899710819983738,0.16192593061350635,0.06474513251669123,296626798.9904736,272816939.2412383,99120341.24681668,2828,2601,945,0.0165023780791671,18880064.999393657,180,0.05787338444497436,87267855.99719733,832,24124527.308231343,18670286.499400392,6398244.249794516,230,178,61,1258670.9999595769,12,5454240.999824833,52,39125205727.159485,28336368895.62513,6358484589.445652,1414984629.2275472,5743217959.379763,0.18798464612271146,5.451447491025914,,2.7777227574048595,2.7777227574048595,2.7777227574048595,1.3282406706224836,1.3282406706224836
22,22,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_022.hdf5,4.306487223349609,108.9245117998153,-162.66282834746823,1.393535634685545,52.853984293523155,72.45697061823067,-0.07177511045723894,195.76947396974626,89.6859041239905,-30.796738824100387,84.23254879402477,41.883573461617864,3.243178938587254,6.204856303840109,4483912636.342211,4303841167.102291,2151947272.623147,45591,43836,22628,888726571.10187,768208866.4023467,111182604.9964293,8473,7324,1060,33759174542.465187,23168744623.10807,4017800770.3798356,70681,48508,8412,3313762.7528608744,7812.624743429433,3313762.7528608744,312,10.0,1.9164088507429655,12170200.91567247,8.236925832441612e-15,-14.084234844506344,651890991.9304861,7328,2004245264.4975128,21155,16782279.999461025,160,95134549.7469447,907,745098573.6795702,1560,3634743683.142005,7610,0.15625161965363077,0.14024382605202845,0.054510983358341036,260859564.7416223,239252379.24231625,85484738.74725461,2487,2281,815,0.013996935853356263,16782279.999461025,160,0.04916622256496339,76149595.4975544,726,20663182.24933639,17306726.249444187,6398244.249794516,197,165,61,2202674.2499292595,21,5768908.749814727,55,39131813749.90927,28240794656.61271,6280930647.999413,1413771845.6095173,5734123497.386462,0.17849377720404347,5.383271297325134,,2.978246552727125,2.978246552727125,2.978246552727125,1.3282406706224836,1.3282406706224836
23,23,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_023.hdf5,4.497462266513672,118.32565950185997,-147.1356831566261,1.3198106229846065,40.833436494600406,86.46873235806686,-0.6756894412034937,188.8163468945359,95.62775626244985,-41.79661674500619,86.00994475327597,40.615532312812455,3.2740238756837767,6.2118251809172245,4518945645.841086,4331531929.101402,2165830841.322531,45925,44100,22745,859672248.8528031,741986553.903189,102371907.99671225,8196,7074,976,33759174542.465187,23040740509.168243,4110938092.089782,70681,48240,8607,3138659.9339441448,7462.058248531959,3138659.9339441448,298,10.0,8.560763929646345,230021963.25472704,1.5568139460392017e-13,-12.807763286620467,668058751.5074875,7505,1986307191.1458974,20957,15208941.249511555,145,85589627.99725123,816,753695864.9143343,1578,3693014212.6220746,7732,0.14049650532615487,0.12606121375210932,0.04617814249286312,235476365.66945586,216281633.49305397,73107807.24765208,2245,2062,697,0.01253621197247412,15208941.249511555,145,0.04164924268843606,65031334.997911476,620,19614289.749370076,15523608.999501448,5768908.749814727,187,148,55,1678227.9999461025,16,4929794.749841676,47,39137792437.15907,28114258992.172836,6379140841.409025,1436963557.6713333,5764911031.7652235,0.1712988767133751,5.319305244957102,,3.1692215958911882,3.1692215958911882,3.1692215958911882,1.3282406706224836,1.3282406706224836
24,24,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_024.hdf5,4.6979860618359375,125.55025966773373,-128.09972104947744,1.4076545337810813,29.960854318753377,103.71225137018713,-0.1575547645833914,179.37220444337459,107.95327090591692,-53.09707400085477,93.99260306978438,38.91443530660706,3.280613898057841,6.190776272581978,4552929762.649001,4359327580.350509,2179689920.5219235,46249,44365,22885,831352151.5447063,715764241.404031,95134549.7469447,7926,6824,907,33759174542.465187,22917512668.136623,4134819456.630794,70681,47982,8657,3091514.7062704563,7086.451289713235,3091514.7062704563,283,10.0,11.576426570329042,414305176.426321,2.8040630009859443e-13,-12.552212232976,667613363.4937288,7506,1993204497.6121688,21034,13216045.499575563,126,80030497.74742976,763,743665691.8071095,1557,3672476239.116804,7689,0.11546252356492914,0.10185567267762963,0.03739590595068876,193415776.61180052,176213939.99434078,59891761.74807653,1844,1680,571,0.010513559322134824,13216045.499575563,126,0.03388177972374251,53598406.74827865,511,14474716.308541246,11852485.24961935,4824905.499845045,138,113,46,1783117.249942734,17,4405348.499858519,42,39143456456.6589,27992604489.891163,6409643926.899662,1424495100.8004138,5745711234.476402,0.16419143278663187,5.257121022846821,,3.3697453912134536,3.3697453912134536,3.3697453912134536,1.3282406706224836,1.3282406706224836
25,25,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_high/output/snapshot_025.hdf5,4.888961105,129.56261844283165,-107.08054865768183,1.323739761614205,14.679058046469383,113.6917694030134,-1.3485271590869012,168.090654961986,114.64341106499921,-61.122404158077885,96.99053258207714,36.890701007541246,3.282368692649522,6.252619841678621,4579256963.825173,4379361427.099866,2189694375.083491,46500,44556,22989,810164523.4273747,696884176.4046373,89365640.99712996,7724,6644,852,33759174542.465187,22802404491.048946,4112370973.9622426,70681,47741,8610,2994416.4479640066,6836.046650500754,2994416.4479640066,273,10.0,3.8484192635092844,44348298.23040102,3.001541600257388e-14,-13.522655633105366,662733666.7224882,7428,2006067016.6185448,21163,11223149.749639563,107,72793139.4976622,694,758949765.113357,1589,3656236911.228916,7655,0.10179008267368772,0.08953215390283731,0.03245908295866684,171389034.49449572,156075203.99498755,52969071.24829886,1634,1488,505,0.008368967475689715,11013371.249646299,105,0.028377089071000228,45731712.9985313,436,14789383.676543366,11747595.999622717,4405348.499858519,141,112,42,1678227.9999461025,16,3985791.4998719934,38,39148596029.717735,27878650094.55345,6391430990.042864,1432906581.5854845,5735097067.345123,0.15912917625210332,5.206787535266147,,3.560720434377516,3.560720434377516,3.560720434377516,1.3282406706224836,1.3282406706224836
