snapshot_index,snapshot_number,snapshot_file,time_gyr,center_mode,velocity_mode,member_mode,x_sat_kpc,y_sat_kpc,z_sat_kpc,vx_sat_kms,vy_sat_kms,vz_sat_kms,R_host_kpc,V_3d_kms,V_rad_kms,V_tan_kms,L_kpc_kms,r_tidal_kpc,rhalf_star_all_kpc,r90_star_all_kpc,rhalf_star_member_kpc,r90_star_member_kpc,Nstar_tracked,Nstar_inner_ids_found,Nstar_member,Nstar_inside_rt,Nstar_stripped_candidate,Nstar_stripped_definitive,fstar_member,fstar_stripped_candidate,fstar_stripped_definitive,Mstar_tracked_msun,Mstar_inside_rt_msun,Mstar_member_msun,Mstar_not_definitively_stripped_msun,Mgas_tracked_msun,Mdm_tracked_msun,median_rstar_over_rt,p90_rstar_over_rt,median_vrel_over_vesc,N_center_source,N_center_final,N_velocity_source,offset_all_stars_com_from_center_kpc,offset_inner_ids_com_from_center_kpc,x_all_stars_com_kpc,y_all_stars_com_kpc,z_all_stars_com_kpc
10,10,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_010.hdf5,1.9574941924316405,stellar_core,inner_ids,tidal_kinematic,-71.9657278060913,-155.88356298770535,1.2847626133347456,0.3827436906850471,-55.950384159583265,-0.8302671861582355,171.69857833824642,55.95785310336804,50.63020435555401,23.829891540939837,4091.558499533974,29.154588206511626,1.3731917357673582,11.674332920682668,1.3778961422169027,5.971514695761891,7584,3792,6137,6987,546,530,0.8092035864978903,0.07199367088607594,0.06988396624472573,497386913.63018006,458233434.27400684,402487274.3866581,462627543.34748024,1951988897.744741,33759174542.465187,0.04710395973931296,0.40037582628685664,0.753027323541019,7584,424,3792,3.135867726647896,0.016058607569263,-70.23996530495246,-153.28044378292202,1.0033721472860346
11,11,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_011.hdf5,2.148469235595703,stellar_core,inner_ids,tidal_kinematic,-71.25240727292704,-164.74401800108055,1.4249430059575705,7.598322858430138,-38.509452519532594,-0.5136140124592148,179.49798737561835,39.25527025723898,32.323879271990506,22.27426927597523,3998.1865053001266,30.13860574512357,1.3609575277245252,11.809323687658788,1.3772272994737256,5.818888054394684,7584,3792,6123,6991,562,546,0.8073575949367089,0.07410337552742616,0.07199367088607594,497386913.63018006,458495769.14406496,401569102.34145474,461578203.86724776,1795913693.7497532,33759174542.465187,0.045159523213529604,0.3911281683710552,0.7750493595887062,7584,441,3792,3.439213985287957,0.014830019565161362,-69.60031010750664,-161.75513567513053,1.018310205714192
12,12,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_012.hdf5,2.3489930309179687,stellar_core,inner_ids,tidal_kinematic,-68.99618488809338,-170.22234722635025,1.5208720261635988,13.487076551187766,-21.638754945447822,-1.4185992973065298,183.68024955361992,25.537215460050845,14.975400617330466,20.685423607060073,3799.5037702671348,30.629947599270483,1.3512460083597047,11.492219532381183,1.3702698193255827,5.932187330543299,7584,3792,6064,6994,566,562,0.79957805907173,0.07463080168776372,0.07410337552742616,497386913.63018006,458692520.29660857,397699663.0080975,460528864.38701534,1638684708.1957965,33759174542.465187,0.04411700202284086,0.3749575787485602,0.7797157325298774,7584,460,3792,3.251584866422449,0.06512070020130552,-67.58171447570042,-167.3268646843556,1.0869844312538448
13,13,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_013.hdf5,2.539968074082031,stellar_core,inner_ids,tidal_kinematic,-65.27346818343457,-172.00878994706744,1.644202814873864,19.79874464684611,-0.379139347848255,1.4677811869965862,183.98465389984202,19.85669705285865,-6.656555709480994,18.70771722941047,3441.932879709197,30.597269451549028,1.3548311357649225,11.573312416451868,1.408275035639165,5.869585973946157,7584,3792,6017,6995,573,566,0.7933808016877637,0.07555379746835443,0.07463080168776372,497386913.63018006,458758104.0141231,394617228.28491473,460266529.5169573,1504950914.6410854,33759174542.465187,0.04428540784595997,0.3780116960649941,0.779105268271676,7584,414,3792,2.679237486127828,0.04283817956762967,-64.36298020916757,-169.5117445667768,1.3064314061417246
14,14,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_014.hdf5,2.7404918694042966,stellar_core,inner_ids,tidal_kinematic,-59.88289007979828,-170.42074516382124,1.7636672094966592,28.836903959659082,17.63035333258215,0.395596995413844,180.6441292390294,33.80166986397377,-26.188049514686263,21.37145171038723,3860.6272847968658,30.07537337846098,1.342728607536846,11.623468249358522,1.3849266884853533,5.878812167023457,7584,3792,6021,6994,576,573,0.7939082278481012,0.0759493670886076,0.07555379746835443,497386913.63018006,458692520.29660857,394879563.15497285,459807443.49435556,1378139811.395158,33759174542.465187,0.04465095065954132,0.38645149272973695,0.7948729329525857,7584,445,3792,1.795576866095737,0.08839814886497367,-59.655249714173486,-168.65318934537953,1.5445266731067309
15,15,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_015.hdf5,2.9314669125683595,stellar_core,inner_ids,tidal_kinematic,-53.64054728812163,-165.15244470683217,1.883497498875899,35.026014734042896,38.089128833921315,1.6469413685987229,173.6553652175502,51.7717670100997,-47.025470955950695,21.6545824415777,3760.4344225257228,29.037481053879336,1.3480907484419729,11.442934094657144,1.3935888467371682,5.827378910957897,7584,3792,5990,6991,579,576,0.7898206751054853,0.07634493670886076,0.0759493670886076,497386913.63018006,458495769.14406496,392846467.9120225,459610692.34181195,1268110988.148692,33759174542.465187,0.04642789281018068,0.39389120365691643,0.7953402414169857,7584,417,3792,0.634485769936012,0.07517719155086003,-53.91192339717532,-164.62350951583838,1.661788763336376
16,16,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_016.hdf5,3.131990707890625,stellar_core,inner_ids,tidal_kinematic,-45.772990986737625,-155.65059764601003,1.9183048551972064,44.81429222125202,57.95225157375668,-1.5763827617219237,162.25275080857503,73.27529755907653,-68.25530361626213,26.65488249126381,4324.828006686874,27.39660229969742,1.3315911153912092,11.49285093049216,1.3599773105710977,5.819969587921439,7584,3792,5980,6984,580,579,0.7885021097046413,0.07647679324894514,0.07634493670886076,497386913.63018006,458036683.1214633,392190630.7368772,459413941.1892684,1166053747.9019694,33759174542.465187,0.048611341252308704,0.4188679418673199,0.7930086746423337,7584,453,3792,1.2646197175345189,0.0797461962642917,-46.70267338059719,-156.47117401833174,1.6700950775655088
17,17,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_017.hdf5,3.3229657510546873,stellar_core,inner_ids,tidal_kinematic,-36.887141878059104,-141.88027509206756,1.8933224801557615,50.426880020166905,82.58421807991199,-0.26795651293656886,146.60920286989727,96.7630875134294,-92.61139218764878,28.03970652836982,4110.8790228301405,25.175547418130115,1.3721756136672354,11.869659634800847,1.3799169322914624,5.920144256748946,7584,3792,6006,6983,584,580,0.7919303797468354,0.0770042194092827,0.07647679324894514,497386913.63018006,457971099.4039488,393895807.39225495,459348357.47175384,1076478328.4048462,33759174542.465187,0.05450709500304514,0.4714269703719138,0.788227087206743,7584,415,3792,3.124024430408783,0.12577087262480505,-38.52576557054864,-144.5234475878227,1.5965394046839598
18,18,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_018.hdf5,3.523489546376953,stellar_core,inner_ids,tidal_kinematic,-26.259444709409742,-121.85073832461707,1.8559386000821476,56.05536278492063,113.97457849624917,-0.46981202317686893,124.66196442695794,127.0142864550435,-123.21914910133066,30.816720435956384,3841.6729067427004,22.004014135173968,1.3327453273770324,11.629662413273579,1.392867386771757,5.601378331977822,7584,3792,5870,6972,589,584,0.7739978902953587,0.07766350210970464,0.0770042194092827,497386913.63018006,457249678.51128894,384976421.81027913,459086022.6016958,988895804.657659,33759174542.465187,0.060574686369602754,0.5283280774618992,0.8176286916977082,7584,456,3792,5.452822310862335,0.12833296177139095,-28.759904822483996,-126.68073224446016,1.4659012800196685
19,19,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_019.hdf5,3.7144645895410155,stellar_core,inner_ids,tidal_kinematic,-14.458780828810418,-95.78553131971317,1.702077453735316,67.72411030753163,154.49085669628147,-2.3070224217023245,96.88560997854037,168.69885083233947,-162.88408149361337,43.909888045107174,4254.236287339631,17.89093012828083,1.3238311971000898,11.359154577244293,1.3444914340727876,5.641172545788178,7584,3792,5887,6949,596,587,0.7762394514767933,0.07858649789029536,0.07739978902953587,497386913.63018006,455741253.0084548,386091345.0080261,458889271.4491522,919773789.1008728,33759174542.465187,0.07399661605871054,0.6348680447915271,0.8247149095271629,7584,422,3792,8.100857339081621,0.09698337460033449,-18.00713273515636,-103.05477535985156,1.2648367170739188
20,20,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_020.hdf5,3.914988384863281,stellar_core,inner_ids,tidal_kinematic,-0.9986657845122472,-58.64045055934361,1.4790129678589954,71.9509286472205,233.3348846961169,-0.8836144493369147,58.66759969958779,244.17797878564448,-234.47396259715148,68.15310842384415,3998.379283292694,11.949195532232272,2.5396890243057015,11.821756490323427,2.581907721847628,6.0346181332287605,7584,3792,5240,6832,641,595,0.6909282700421941,0.08452004219409283,0.07845464135021098,497386913.63018006,448067958.059255,343658679.7761265,458364601.70903593,856001125.1029209,33759174542.465187,0.21254438903586975,0.9892141637831509,0.9018826755472356,7584,70,3792,9.820265446879576,2.0568482862036968,-5.458898542051726,-67.37251073471383,0.9358166042277641
21,21,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_021.hdf5,4.105963428027343,stellar_core,inner_ids,tidal_kinematic,3.6754570667716586,-43.95768707448785,3.783883812752636,-75.02786184987164,405.9626177931633,-12.651501396612472,44.27307324205865,413.03133971507526,-410.3806192522065,46.718678587963765,2068.3794788970763,0.05,51.69646700025624,54.75673580702247,,,7584,3792,0,0,7584,641,0.0,1.0,0.08452004219409283,497386913.63018006,0.0,0.0,455347750.70336765,799570708.6047332,33759174542.465187,1033.9303880060247,1095.1346158336946,2.0853212748392034,7584,44,3792,34.93625476799793,51.49805929617777,2.5493804087144856,-9.264839131845761,-0.1759331278838085
22,22,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_022.hdf5,4.306487223349609,stellar_core,inner_ids,tidal_kinematic,-12.181717992121813,63.25970660497866,-2.3355013896557844,-90.69715903732384,193.51801708101746,-10.439363368680413,64.46424822898852,213.97237648807362,207.41917748826884,52.54962140723712,3387.5718387355028,11.723618588603715,1.3322120005026836,18.960682492757183,1.2220963586360483,4.8623642240433345,7584,3792,5294,6422,940,940,0.698048523206751,0.1239451476793249,0.1239451476793249,497386913.63018006,421178633.8782986,347200200.521911,435738219.16652375,749223868.6063502,33759174542.465187,0.11374476376096077,1.6164389118867664,0.8877153554341263,7584,407,3792,21.788023652881435,0.20802198145890183,-15.906074719000026,41.79261533439035,-2.441019396218485
23,23,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_023.hdf5,4.497462266513672,stellar_core,inner_ids,tidal_kinematic,-28.769421461856712,93.84566375600315,-3.972192221389707,-76.35514034598349,126.03256882651702,-4.564403177245876,98.23678805874312,147.42845600029202,142.94475882283916,36.08248278195925,3544.6272136845696,15.481955176639516,1.309382758145965,38.03343667570023,1.178072423670199,4.481073963126391,7584,3792,5228,6313,1101,927,0.6893459915611815,0.1451740506329114,0.12223101265822785,497386913.63018006,414030008.669215,342871675.1659522,436590807.4942126,706638833.1077178,33759174542.465187,0.08457624378454934,2.4542602219004457,0.8970199067971973,7584,462,3792,24.523969881263465,0.2447654593168428,-31.19647109587985,69.4422226724654,-3.891000513636499
24,24,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_024.hdf5,4.6979860618359375,stellar_core,inner_ids,tidal_kinematic,-42.96907822145238,115.16468756789457,-5.198322206462194,-62.12203382752445,84.67545310529313,-5.908213199502358,123.0295472623315,105.18548582701685,101.2087072195499,28.649328292527066,3524.713889199505,18.33686981906253,1.300180065706826,61.90395616997809,1.1859484614745643,4.434801630214229,7584,3792,5166,6325,1160,1097,0.6811708860759493,0.1529535864978903,0.14464662447257384,497386913.63018006,414817013.2793893,338805484.68005145,425441575.5167429,666885807.3589945,33759174542.465187,0.07092767872529396,3.3732239492867384,0.9187165192764303,7584,436,3792,26.78417817309903,0.29379368495261726,-44.1032857985739,88.40526082299846,-5.001208369167663
25,25,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_025.hdf5,4.888961105,stellar_core,inner_ids,tidal_kinematic,-54.041351514641335,128.42828270146242,-6.029263523067672,-51.1967410237177,52.619967786934964,-2.675920178581763,139.46556381346034,73.46514717980108,68.40948219614674,26.78190799410894,3735.1538983986243,20.25621962723488,1.2978441411450905,85.88310282537742,1.2014711157810016,4.746979638745959,7584,3792,5181,6337,1193,1160,0.6831487341772152,0.1573048523206751,0.1529535864978903,497386913.63018006,415604017.8895637,339789240.44276935,421309801.31332767,631433240.860133,33759174542.465187,0.06407960827270245,4.239714534869502,0.9155537309110089,7584,447,3792,28.49420821461567,0.35325019528883206,-54.08443128818202,99.93544270138004,-5.75337470363452
