snapshot_index,snapshot_number,snapshot_file,time_gyr,center_mode,velocity_mode,member_mode,x_sat_kpc,y_sat_kpc,z_sat_kpc,vx_sat_kms,vy_sat_kms,vz_sat_kms,R_host_kpc,V_3d_kms,V_rad_kms,V_tan_kms,L_kpc_kms,r_tidal_kpc,rhalf_star_all_kpc,r90_star_all_kpc,rhalf_star_member_kpc,r90_star_member_kpc,Nstar_tracked,Nstar_inner_ids_found,Nstar_member,Nstar_inside_rt,Nstar_stripped_candidate,Nstar_stripped_definitive,fstar_member,fstar_stripped_candidate,fstar_stripped_definitive,Mstar_tracked_msun,Mstar_inside_rt_msun,Mstar_member_msun,Mstar_not_definitively_stripped_msun,Mgas_tracked_msun,Mdm_tracked_msun,median_rstar_over_rt,p90_rstar_over_rt,median_vrel_over_vesc,N_center_source,N_center_final,N_velocity_source,offset_all_stars_com_from_center_kpc,offset_inner_ids_com_from_center_kpc,x_all_stars_com_kpc,y_all_stars_com_kpc,z_all_stars_com_kpc
0,0,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_000.hdf5,0.0,hybrid_inner_bound,inner_ids,tidal_kinematic,149.82894404125625,79.851669764217,0.010173770790992508,-116.1962787711418,-37.266915118639105,1.6193876350235927,169.7792735882595,122.03696398646281,-120.0698662614572,21.82310232274512,3705.11045979792,41.51873897690644,1.664041048099676,7.101692348039915,1.762819890412022,7.252469145428055,7584,3792,7157,7584,0,0,0.9436972573839663,0.0,0.0,497386913.63018006,497386913.63018006,469382666.2514766,497386913.63018006,4667781357.511558,33759174542.465187,0.04008508012657275,0.1710264945392319,0.591009998379529,3792,3792,3792,0.22663957675876292,0.0,149.9999999879278,79.99999998792819,8.172333656659417e-10
1,1,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_001.hdf5,0.1909750431640625,hybrid_inner_bound,inner_ids,tidal_kinematic,125.20696402958454,71.88624172210692,0.24700801731752509,-133.35404162391842,-44.42122991747955,-2.218330948031254,144.37616355685407,140.5754853344293,-137.7698189212747,27.94537656589235,4034.6462577351535,36.2606019018923,1.519192381423208,6.361234071311795,1.6690978548912168,6.554969963096538,7584,3792,7021,7576,0,0,0.9257647679324894,0.0,0.0,497386913.63018006,496862243.8900639,460463280.6695008,497386913.63018006,4445206369.018706,33759174542.465187,0.041900304471435605,0.17540269539308456,0.6250018187021462,7157,280,3792,0.3253993101756345,0.05103388605712109,125.11499434583814,72.19594536551932,0.20815005041949905
2,2,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_002.hdf5,0.3914988384863281,hybrid_inner_bound,inner_ids,tidal_kinematic,94.4157049460489,62.18839151351177,0.045710433050050195,-171.50973816763047,-61.29270344859261,2.1671580134174917,113.05628451767232,182.1457722710615,-176.94556739420736,43.21282837032795,4885.4818190491405,28.94935202224308,1.538618968473484,6.459378605423212,1.6786347766134948,6.504995233738786,7584,3792,7011,7547,10,0,0.9244462025316456,0.0013185654008438818,0.0,497386913.63018006,494960316.0821425,459807443.49435556,497386913.63018006,4090366036.471096,33759174542.465187,0.05318525841468337,0.22309333344816099,0.6339111166023068,7021,305,3792,0.017563593882859774,0.0547474662581587,94.43060895863462,62.17985795268533,0.049388554656025124
3,3,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_003.hdf5,0.5824738816503906,hybrid_inner_bound,inner_ids,tidal_kinematic,58.167361219076895,47.061916363744096,0.15347913744510913,-202.75301411182116,-96.034951333978,-1.8369668423563354,74.82171769522701,224.35434262863686,-218.0313296242589,52.88866001900167,3957.22038922059,19.753834175141584,1.4879413563650759,6.4409509414212565,1.5944900565111733,6.36442283688244,7584,3792,6976,7495,39,10,0.919831223628692,0.005142405063291139,0.0013185654008438818,497386913.63018006,491549962.7713871,457512013.38134706,496731076.4550348,3738043045.923405,33759174542.465187,0.07532488142761654,0.3260564208775305,0.6419146829576725,7011,307,3792,0.15024135942042952,0.02166371318059153,58.16232102787103,47.211326132623064,0.13851974184767965
4,4,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_004.hdf5,0.7829976769726562,hybrid_inner_bound,inner_ids,tidal_kinematic,6.275902021352884,19.247596765254478,-0.16945630190983854,-311.36138980801104,-222.52657414891064,-1.356486468308683,20.24563268603164,382.7085461825559,-308.0637476724404,227.07390579099237,4597.254889226987,6.375263678447553,1.498179323988625,6.611426539767724,1.3625792418745448,4.507886929321866,7584,3792,6190,6770,335,39,0.8161919831223629,0.044171940928270044,0.005142405063291139,497386913.63018006,444001767.5733543,405963211.4149281,494829148.64711344,3367679104.376293,33759174542.465187,0.23501533850737416,1.0365692533767148,0.6537420414490296,6976,311,3792,0.08156183501372602,0.04194197806063634,6.211186444383911,19.21929545205948,-0.128673184081284
5,5,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_005.hdf5,0.9739727201367188,hybrid_inner_bound,inner_ids,tidal_kinematic,-34.10813212394714,-36.604906145731604,0.05400154833526663,-121.13812603163335,-231.02678220483276,1.8376242359382997,50.03285667528566,260.86624261718424,251.60682317115996,68.88543438873187,3446.5350657862086,13.75930739275469,1.4886113054960048,8.191105849347078,1.513638211498671,7.128962607212144,7584,3792,6651,7363,126,110,0.8769778481012658,0.01661392405063291,0.0145042194092827,497386913.63018006,482892912.05946934,436197305.1891254,490172704.703582,2972456410.3889856,33759174542.465187,0.1081928351610828,0.5950789938791476,0.7033812842917881,6190,240,3792,0.5619061208591499,0.04302483965971003,-34.26512718213258,-36.07165119300697,-0.028036221984118124
6,6,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_006.hdf5,1.1744965154589844,hybrid_inner_bound,inner_ids,tidal_kinematic,-52.0889581827017,-75.69194670457102,0.3222303260595369,-59.78100131289901,-160.9801026783917,-0.6821688646837492,91.88380811040594,171.7231112304873,166.49949462323764,42.03266849588272,3862.1216464439876,19.51704456549213,1.473808206522836,14.286456342589512,1.4499075255754652,6.4346353187798035,7584,3792,6355,7026,306,102,0.837948312236287,0.040348101265822785,0.013449367088607595,497386913.63018006,460791199.25707346,416784524.8048252,490697374.44369817,2749356975.837145,33759174542.465187,0.0755174437091653,0.7318690431176639,0.6993779148142236,6651,390,3792,0.5618468593191704,0.047851480793953856,-52.0297927447762,-75.134031151166,0.35225664036323984
7,7,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_007.hdf5,1.3654715586230468,hybrid_inner_bound,inner_ids,tidal_kinematic,-61.84788758587686,-103.24024963378909,0.555658707383332,-36.32964576335768,-126.51317853376831,1.7187117915456844,120.34957041835024,131.63731034258709,127.20543118644525,33.869746838456386,4076.209482186509,22.625569726913746,1.4111452952633707,13.821690094997292,1.3668952299138337,5.753669594891177,7584,3792,6302,6976,449,301,0.8309599156118144,0.059203586497890294,0.039688818565400845,497386913.63018006,457512013.38134706,413308587.77655524,477646214.65830714,2541781150.093811,33759174542.465187,0.06238224620808196,0.6102443768708563,0.7142037336572155,6355,314,3792,0.8148985352707406,0.026550483336694373,-61.613438674700525,-102.4598981751925,0.5676974739651816
8,8,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_008.hdf5,1.5659953539453124,hybrid_inner_bound,inner_ids,tidal_kinematic,-68.07074984155521,-125.81378143002279,0.7714834980892409,-24.92668288798117,-96.82594519492068,0.32299001936152855,143.05009531105165,99.98353617091348,97.02241338635713,24.15282190401762,3455.063475400568,25.505474154037216,1.4034489568323854,11.761604528128139,1.390749310838781,5.8704807564882735,7584,3792,6225,6972,512,444,0.8208069620253164,0.06751054852320675,0.058544303797468354,497386913.63018006,457249678.51128894,408258641.5279366,468267743.05372965,2331792871.7915487,33759174542.465187,0.05505465108399504,0.4607164380087808,0.7273597618237042,6302,396,3792,1.474141602274054,0.02606396010429479,-67.27791530472324,-124.57202458119157,0.7210177756401206
9,9,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_radial/output/snapshot_009.hdf5,1.7569703971093749,hybrid_inner_bound,inner_ids,tidal_kinematic,-70.96170033014953,-142.36550225637697,1.0392480514794145,-12.461270194102815,-73.37988730608058,0.027987920713167757,159.0741310929245,74.43045008077827,71.23135887422436,21.586695257928803,3433.8847913227705,27.554697875052764,1.4024549553625076,12.267454254253133,1.3899688528210898,5.7682316685176875,7584,3792,6217,6978,530,510,0.8197521097046413,0.06988396624472573,0.06724683544303797,497386913.63018006,457643180.8163761,407733971.78782034,463939217.69777083,2137118423.7978013,33759174542.465187,0.050897914693636304,0.4445484551114072,0.7343370426979868,6225,349,3792,2.2407599536175615,0.04658615551596697,-69.66092656503939,-140.54609672942217,0.9022943723622873
