snapshot_index,snapshot_number,snapshot_file,time_gyr,x_sat_kpc,y_sat_kpc,z_sat_kpc,vx_sat_kms,vy_sat_kms,vz_sat_kms,R_host_kpc,V_3d_kms,V_rad_kms,V_tan_kms,r_tidal_kpc,rhalf_star_kpc,r90_star_kpc,Mstar_tracked_msun,Mstar_inside_rt_msun,Mstar_inside_rhalf_msun,Nstar_tracked,Nstar_inside_rt,Nstar_inside_rhalf,Mgas_tracked_msun,Mgas_inside_rt_msun,Mgas_inside_rhalf_msun,Ngas_tracked,Ngas_inside_rt,Ngas_inside_rhalf,Mdm_tracked_msun,Mdm_inside_rt_msun,Mdm_inside_rhalf_msun,Ndm_tracked,Ndm_inside_rt,Ndm_inside_rhalf,rho_cgm_msun_kpc3,rho_cgm_aperture_msun_kpc3,rho_cgm_density_field_msun_kpc3,N_cgm_for_ram,ram_pressure_radius_kpc,V_rel_cgm_kms,P_ram_msun_kpc3_kms2,P_ram_dyne_cm2,log10_P_ram_dyne_cm2,Mstar_inside_1kpc_msun,Nstar_inside_1kpc,Mstar_inside_3kpc_msun,Nstar_inside_3kpc,Mgas_inside_1kpc_msun,Ngas_inside_1kpc,Mgas_inside_3kpc_msun,Ngas_inside_3kpc,Mdm_inside_1kpc_msun,Ndm_inside_1kpc,Mdm_inside_3kpc_msun,Ndm_inside_3kpc,SFR_tracked_msun_per_yr,SFR_inside_rt_msun_per_yr,SFR_inside_rhalf_msun_per_yr,Mgas_SF_tracked_msun,Mgas_SF_inside_rt_msun,Mgas_SF_inside_rhalf_msun,Ngas_SF_tracked,Ngas_SF_inside_rt,Ngas_SF_inside_rhalf,SFR_inside_1kpc_msun_per_yr,Mgas_SF_inside_1kpc_msun,Ngas_SF_inside_1kpc,SFR_inside_3kpc_msun_per_yr,Mgas_SF_inside_3kpc_msun,Ngas_SF_inside_3kpc,Mstar_young_tracked_msun,Mstar_young_inside_rt_msun,Mstar_young_inside_rhalf_msun,Nstar_young_tracked,Nstar_young_inside_rt,Nstar_young_inside_rhalf,Mstar_young_inside_1kpc_msun,Nstar_young_inside_1kpc,Mstar_young_inside_3kpc_msun,Nstar_young_inside_3kpc,Msat_tracked_msun,Msat_inside_rt_msun,Msat_inside_rhalf_msun,Msat_inside_1kpc_msun,Msat_inside_3kpc_msun,gas_to_star_inside_rt,dm_to_star_inside_rt,orbital_event,t_minus_first_peri_gyr,t_minus_deepest_peri_gyr,t_minus_tperi_gyr,tperi_first_gyr,tperi_deepest_gyr
10,10,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_010.hdf5,1.9574941924316405,-26.2990904155202,-162.06587269517485,0.7693138089565843,45.89319686035216,-85.94275616284817,-0.023222308864733834,164.18763989067196,97.42865797189985,77.48098814807798,59.068095193622455,33.23793929356521,2.1288170384654874,5.9944720601003345,3516204417.019253,3381886021.9889755,1691043571.1088214,36365,34981,17961,1731826361.619824,1389887450.7503934,415151651.2956732,16511,13251,3958,33759174542.465187,16798151818.147743,2414883582.3871193,70681,35170,5056,10205289.351709075,5508.902062674601,10205289.351709075,220,10.0,4.3702426088965,194911030.13478273,1.3191792890432217e-13,-12.879696175681344,937751204.2647141,10198,2151225404.941215,22611,162578337.4947787,1550,568394845.3497579,5419,827250467.7006509,1732,3691103703.4587936,7728,0.8674569133072509,0.8454986509495939,0.575181449046795,849078477.9587557,815513918.1508276,414207648.04570353,8095,7775,3949,0.31554511786816875,162578337.4947787,1550,0.6845704150437086,560108594.6000239,5340,96917666.99688742,88736305.49715018,63457996.247962005,924,846,605,37760129.998787306,360,72268693.24767904,689,39007205321.10426,21569925290.88711,4521078804.791614,1927580009.4601438,6410723953.749766,0.41097998031671223,4.967095788836878,,0.9068226989542012,0.9068226989542012,0.9068226989542012,1.0506714934774393,1.0506714934774393
11,11,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_011.hdf5,2.148469235595703,-16.957471796604697,-176.59579345862906,0.956098094288472,48.11567478147588,-63.51138027938496,1.1186184121709863,177.41066552093568,79.68729441900666,58.62664386270483,53.97204388585839,35.2928446333232,2.068467325503703,5.87687624743973,3682348989.013917,3534539186.2665567,1767324333.8504105,37949,36436,18689,1576904939.374799,1241049605.0051732,349805648.5477718,15034,11832,3335,33759174542.465187,16670147704.20792,2339896097.7283425,70681,34902,4899,9248615.117796656,6034.751805020812,9248615.117796656,241,10.0,16.45330116099691,2503702948.612695,1.6945336923427957e-12,-11.77094979168167,1013758840.0721142,10953,2266275885.031064,23709,149467181.24519977,1425,485427448.79341626,4628,870714551.1652925,1823,3706865404.0558615,7761,0.7336228261374345,0.7077809698821511,0.4838713546778308,728455840.6536235,691639713.9048059,348546977.5478123,6945,6594,3323,0.28480528872751165,149467181.24519977,1425,0.5760920729408099,476302084.04370934,4541,87162966.7472007,78981605.24746345,54961966.99823485,831,753,524,33984116.99890858,324,65660670.49789126,626,39018428470.853905,21445736495.479652,4457026080.126525,2033940572.4826064,6458568737.880342,0.35112062410490974,4.716356737245901,,1.0977977421182636,1.0977977421182636,1.0977977421182636,1.0506714934774393,1.0506714934774393
12,12,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_012.hdf5,2.3489930309179687,-6.978419611050625,-187.82054928837266,1.1306761801121656,49.59828785215606,-45.62713648404914,-0.5069370390238401,187.9535461327564,67.39497553053131,43.750294473426244,51.26396844031296,36.94920719440965,2.011643682273027,5.741065652971348,3836745964.8179646,3672809495.756155,1836482973.058082,39421,37755,19312,1436038676.820317,1104378912.4505565,292431228.99060833,13691,10529,2788,33759174542.465187,16627161248.0341,2284013704.7023745,70681,34812,4782,6139708.414360944,10216.509234272828,6139708.414360944,408,10.0,17.706733058249185,1924972928.5824285,1.3028428496831651e-12,-11.885107966199488,1103911038.3171647,11811,2379463965.953619,24781,134258239.9956882,1280,411480527.5457911,3923,874535569.4918544,1831,3757971524.1736264,7868,0.5922320745958132,0.5603842272903421,0.4033425493144023,579932662.6583934,533991171.35086274,291906782.74062514,5529,5091,2783,0.25174039224657463,134258239.9956882,1280,0.47986627887075883,400257377.7961515,3816,75310481.49758136,67129119.9978441,49717504.49840329,718,640,474,32305888.998962477,308,58318422.99812706,556,39031959184.10347,21404349656.24081,4412927906.751064,2112704847.8047073,6548916017.673037,0.30069049694154854,4.527096019340615,,1.2983215374405295,1.2983215374405295,1.2983215374405295,1.0506714934774393,1.0506714934774393
13,13,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_013.hdf5,2.539968074082031,2.7586746364218078,-194.97448404576122,1.3162159442082386,47.32385781476179,-28.634063938405472,0.6729954703360426,194.99844137600746,55.31645378188641,29.3045869280814,46.916428295194166,38.06861033258943,1.9297193852832497,5.630394010570287,3957263712.8731003,3774801152.094369,1887445003.567336,40570,38727,19784,1329471198.8237395,1005363460.4537364,240720828.74226907,12675,9585,2295,33759174542.465187,16630027011.77902,2184667228.2117653,70681,34818,4574,5756904.183094952,9640.578609680551,5756904.183094952,385,10.0,10.251677837654736,605032774.5304687,4.0949283619353196e-13,-12.38775369153197,1182304401.518195,12582,2491303525.384865,25866,117371070.74623054,1119,351274098.0477247,3349,890297270.0889223,1864,3743642705.4490194,7838,0.5141112136698212,0.46821665716561256,0.32634555880576954,532837389.4099059,464344709.35309947,240196382.4922859,5080,4427,2290,0.21097993001603754,117371070.74623054,1119,0.3940408613816544,338897166.54812217,3231,62409103.5570018,52129957.05733192,38913911.557756364,595,497,371,29578768.30805617,282,44892598.80756436,428,39045909454.162025,21410191624.327126,4312833060.52137,2189972742.353348,6586220328.881609,0.26633547568351557,4.405537230100769,,1.489296580604592,1.489296580604592,1.489296580604592,1.0506714934774393,1.0506714934774393
14,14,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_014.hdf5,2.7404918694042966,12.826387153683637,-198.94601705153528,1.482406362623109,49.66142044981356,-12.102406876441023,0.10020015838915096,199.3645691608965,51.1149192835891,15.272777907649274,48.779885489322844,38.76186353121251,1.9303622327841916,5.6288099277691375,4066453421.9286003,3863537457.400526,1931812932.8257782,41611,39573,20204,1234756206.267775,920088500.397469,200548245.80256534,11772,8772,1912,33759174542.465187,16632892775.523941,2203772319.844575,70681,34824,4614,4810218.088680364,8939.445619885602,4810218.088680364,357,10.0,10.011220040332056,482101831.2422683,3.262918217326263e-13,-12.48639381135127,1226122276.8120208,13005,2546998599.6824107,26382,102686575.74670213,979,288340548.04974586,2749,919432534.8289567,1925,3734567786.923435,7819,0.4132208882365376,0.3663069320973591,0.2640737440851808,438856621.603918,368580824.2971689,199918910.30258557,4184,3514,1906,0.17808108223835006,102686575.74670213,979,0.31103232230088906,272187603.5502646,2595,52339735.748319075,41116585.99867951,30103214.749033213,499,392,287,20663182.24933639,197,35977012.74884458,343,39060384170.66156,21416518733.321938,4336133498.4729185,2248241387.3876796,6569906934.655592,0.23814664942229524,4.305094219719283,,1.6898203759268573,1.6898203759268573,1.6898203759268573,1.0506714934774393,1.0506714934774393
15,15,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_015.hdf5,2.9314669125683595,22.244439424237388,-199.65264521976948,1.5928208110653113,47.00920851430641,3.96504134018952,1.0715225078848143,200.89432771157544,47.18829726167128,1.2731531321309792,47.17111912556239,39.00983820233975,1.9031750273775463,5.5985462771035825,4147218144.235011,3928949043.865941,1964512324.129828,42381,40197,20518,1164795076.711016,856735393.3995036,168347246.05359954,11105,8168,1605,33759174542.465187,16641490066.758707,2175114682.39536,70681,34842,4554,4361539.693748887,8789.202836358114,4361539.693748887,351,10.0,6.773584507517595,200113752.64816284,1.3543918872299117e-13,-12.868255656303312,1277492401.5957367,13503,2610457489.890905,26999,87792302.24718049,837,247538629.61006236,2360,908924734.4309115,1903,3765613560.8267503,7884,0.3483644318948791,0.3036224575153028,0.21373568222043104,384419101.04666024,318024205.79879254,167298353.5536332,3665,3032,1595,0.14576695956202457,87792302.24718049,837,0.25329820737533737,229392789.551639,2187,41850810.557662055,34193895.498901844,26327201.749154482,399,326,251,18984954.24939029,181,29998325.49903658,286,39071187763.41122,21427174504.02415,4307974252.578788,2274209438.2738285,6623609680.327717,0.21805714042972354,4.235608525577643,apocentre,1.8807954190909202,1.8807954190909202,1.8807954190909202,1.0506714934774393,1.0506714934774393
16,16,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_016.hdf5,3.131990707890625,31.737429238559848,-196.77342705159697,1.6386161977126292,44.16108014661807,20.05401499001247,0.03890333639037202,199.32318247345478,48.50119617499399,-12.76557157208194,46.79109116961588,38.77229108675515,1.8733098588788852,5.581855073226571,4221479733.232627,3984566624.5491886,1992333806.5837016,43089,40728,20778,1100393077.2130842,802822318.9012351,141180930.30447197,10491,7654,1346,33759174542.465187,16656774140.064953,2177980446.1402817,70681,34874,4560,3881989.6813509995,8689.04098067312,3881989.6813509995,347,10.0,3.451232356347213,46238397.640769444,3.129465607157698e-14,-13.504529816982934,1312840078.8446016,13840,2643890211.984399,27308,75100702.9975881,716,210722503.05223858,2009,939492881.0434067,1967,3788062043.4953017,7931,0.28573186051653465,0.2408070035817218,0.17145592643646523,322324664.85766053,256244437.35978276,140236927.0545023,3073,2443,1337,0.11782316643802915,75100702.9975881,716,0.20025725295272423,185863750.80303696,1772,37340572.998800784,26851647.99913764,20872960.749329656,356,256,199,15523608.999501448,148,23180524.249255545,221,39081047352.9109,21444163083.515377,4311495183.028456,2327433662.8855963,6642674758.531939,0.20148297030723283,4.180322657285092,,2.0813192144131856,2.0813192144131856,2.0813192144131856,1.0506714934774393,1.0506714934774393
17,17,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_017.hdf5,3.3229657510546873,40.313644409529836,-191.05312576895307,1.6606725766753978,42.07386359098513,36.61986475753663,0.07775686730555709,195.26711096616432,55.77840566441022,-27.142613502602934,48.72893463551022,38.11695583396063,1.8394504106298015,5.549043985310254,4282315498.03968,4028515220.106783,2014346180.6037524,43669,41147,20971,1048892455.6557322,761076397.5935698,126496435.49593748,10000,7256,1206,33759174542.465187,16630027011.77902,2115411271.042831,70681,34818,4429,4079930.8348149685,8338.474485775645,4079930.8348149685,333,10.0,3.1808567373143983,41280126.497000515,2.7938843628434298e-14,-13.553791573031532,1343585656.25007,14132,2705264120.859283,27901,69226904.99777673,660,190373988.74388602,1815,929940335.2270019,1947,3843944436.52127,8048,0.2443541538232239,0.20500982103840215,0.15131906100941706,271977825.2412653,215022962.49309438,125342653.74597454,2593,2050,1195,0.10594257850607391,69226904.99777673,660,0.17686788929859176,165725014.9946776,1580,29788546.99904332,21816963.999299332,14999162.74951829,284,208,143,11537817.49962946,110,18250729.49941387,174,39090382496.1606,21419618629.479374,4256253887.142521,2342752896.4748487,6739582546.124439,0.18892230909168467,4.12807848628116,,2.272294257577248,2.272294257577248,2.272294257577248,1.0506714934774393,1.0506714934774393
18,18,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_018.hdf5,3.523489546376953,48.44364087526131,-181.39930219545118,1.7279990752274712,39.33526831931202,56.02918452783533,-0.14756004254485583,187.7644246364361,68.45841530865764,-43.98259341909014,52.46032884669766,36.8901045270927,1.8304602220722421,5.560807088567256,4338955693.03786,4070575809.355432,2035324030.6030786,44209,41548,21171,1002006960.907238,721008704.0948565,108035927.49653035,9553,6874,1030,33759174542.465187,16561248681.900906,2124008562.277595,70681,34674,4447,4069511.201437622,8338.474485775645,4069511.201437622,333,10.0,9.915345336239644,400090221.88952845,2.707854625263644e-13,-12.567374655031402,1373085813.6841562,14414,2730411709.6537085,28146,59262426.24809675,565,163837008.49473828,1562,937104744.5893054,1962,3792360689.112684,7940,0.20475100678231684,0.1655683519784361,0.12368697854617494,234742141.4924611,178731281.9942599,106777256.49657077,2238,1704,1018,0.08707649650750682,59262426.24809675,565,0.14000945140287513,133628904.4957084,1274,27900540.499103956,20977849.99932628,16782279.999461025,266,200,160,12586709.999595769,120,18775175.749397025,179,39100137196.410286,21352833195.351196,4267368520.377204,2369452984.5215583,6686609407.26113,0.1771269564462495,4.068527269247284,,2.472818052899514,2.472818052899514,2.472818052899514,1.0506714934774393,1.0506714934774393
19,19,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_019.hdf5,3.7144645895410155,55.323053399477295,-168.8629788273794,1.75578869775109,32.41225420764976,74.03892815584894,-0.8591337123032274,177.70320382550383,80.82731726355816,-60.27351963240439,53.85311548226388,35.22607594339741,1.8112561786491956,5.484136727080402,4386365634.036338,4102711225.3868837,2051437446.2709384,44661,41854,21322,962778381.4084977,689437039.8458704,91463425.9970626,9179,6573,872,33759174542.465187,16444229995.649948,2094873297.5375607,70681,34429,4386,4713027.437803527,8138.150774405661,4713027.437803527,325,10.0,4.239857963043397,84723245.44479507,5.734162433701804e-14,-13.241530008797767,1390785818.7485545,14582,2756384267.6499915,28385,51500621.748346016,491,142859158.495412,1362,926119316.90044,1939,3800480353.0566278,7957,0.171962456577603,0.1330427985667484,0.10133895725084585,199079796.4936064,145481389.74532777,89994976.49710974,1898,1387,858,0.07245254838926485,51500621.748346016,491,0.11472576984670013,112441275.99638887,1072,24753862.999205016,16362722.999474503,13530713.249565452,236,156,129,10698703.499656409,102,14369827.249538504,137,39108318557.91002,21236378260.8827,4237774169.805562,2368405757.397341,6699723779.202031,0.1680442521959017,4.008137324873326,,2.6637930960635763,2.6637930960635763,2.6637930960635763,1.0506714934774393,1.0506714934774393
20,20,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_020.hdf5,3.914988384863281,61.27694549034097,-151.70005010543846,1.7874091265892071,24.521011433726013,94.06394337340062,0.6322675932428095,163.6183488549025,97.20959421269438,-78.02182463240543,57.98534373466177,32.88574456903975,1.7734123899795218,5.5013973717535025,4430733786.784913,4130703404.2984014,2065452629.5766118,45084,42119,21447,927220925.6596398,662585391.8467329,80240276.24742302,8840,6317,765,33759174542.465187,16271806543.663843,2017975303.7155023,70681,34068,4225,3951145.6389462496,8388.555413618144,3951145.6389462496,335,10.0,8.186074323527595,264773432.02239242,1.7920157087636377e-13,-12.746658187642943,1420143569.51222,14887,2792846868.0966034,28739,46256159.24851445,441,123454647.05504128,1177,946179663.11489,1981,3799525098.474987,7955,0.14828249893980683,0.1128025183606951,0.08688267891920987,172857483.99444854,124188871.99601158,78771826.7474702,1648,1184,751,0.06281721601408208,46256159.24851445,441,0.09531928523938404,92931875.49701543,886,21607185.499306075,13845380.999555346,11223149.749639563,206,132,107,9335143.249700196,89,12167152.999609247,116,39117129254.909744,21065095339.808975,4163668209.539537,2412579391.875624,6715826613.626632,0.1604049787639674,3.939233818320491,,2.8643168913858417,2.8643168913858417,2.8643168913858417,1.0506714934774393,1.0506714934774393
21,21,../SIMULATIONS/ORBIT/HigherRes/E_mid_L_mid/output/snapshot_021.hdf5,4.105963428027343,65.1271229665255,-131.00123222372238,1.705566410877459,14.700077117764147,118.0810665538127,0.3598118561038308,146.30712199620527,118.9931090875684,-99.18025595592783,65.74676295333934,30.001563550007443,1.7892538116048526,5.462571430846407,4463249454.283868,4150225832.1452246,2075128495.4621952,45394,42304,21537,900998613.1604819,643600437.5973425,73422474.99764198,8590,6136,700,33759174542.465187,16070725454.228523,2049976332.2004583,70681,33647,4292,3953449.209415247,7962.867526956923,3953449.209415247,318,10.0,9.067793624035701,325071891.60643554,2.2001223150930675e-13,-12.657553174044462,1420101805.588274,14854,2810205703.7358465,28900,41850810.74865594,399,113804836.0553512,1085,955732208.9312948,2001,3800957980.3474483,7958,0.13350479085056577,0.10228962228939054,0.0778498545041657,156704539.49496734,114643950.24631813,71954025.49768916,1494,1093,686,0.056396049876639154,41850810.74865594,399,0.08719468255367246,87687412.99718386,836,16467612.249471135,10279146.49966988,8496029.249727145,157,98,81,6293354.999797884,60,8810696.999717042,84,39123422609.90954,20864551723.971092,4198527302.6602955,2417684825.2682247,6724968520.138646,0.15507600396402277,3.8722532469809408,,3.055291934549904,3.055291934549904,3.055291934549904,1.0506714934774393,1.0506714934774393
