event_id,event_type,snapshot_index,snapshot_number,time_gyr,R_host_kpc,time_refined_gyr,R_refined_kpc,V_3d_kms,V_rad_kms,V_tan_kms,event_number
0,pericentre,5,5,0.9739727201367188,32.79542951927801,1.0506714934774393,29.71939113259225,322.254572049253,60.26991456782583,316.5683916701637,1
1,apocentre,15,15,2.9314669125683595,200.89432771157544,2.9349353408162684,200.89481461159787,47.18829726167128,1.2731531321309792,47.17111912556239,1
